matches,innings_batted,runs_scored,balls_faced,fours,sixes,not_outs,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,catches,stumpings,season,name,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2
6,0,8,9,1,0,0,0,0,0,0,98,137,5,1,0,2007,RR Raje,5f4e9e8f,RR Raje,zcLybeGJCiJIeJVhKO1JiIXQOiU0Aii,,,,,,290713.0,,,,,,,,,,,,
4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2007,U Kaul,622cc511,U Kaul,CGiJIc0XiyVbizieiJJJQehOLIAO1UK,,,,,,30235.0,,,,,,,,,,,,
2,0,13,13,1,0,0,0,0,0,0,0,0,0,2,0,2007,DT Patil,f48cf4da,DT Patil,,,,,,,32389.0,,,,,,,,,,,,
1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2007,S Anirudha,95a2ea61,S Anirudha,eIyibKzJiJXGL1Q0cOIJiihAiCJUVOe,,,,,,26798.0,,,,,,,,,,,11.0,
9,0,0,4,0,0,0,0,0,0,0,198,286,11,1,0,2007,L Balaji,b2b50355,L Balaji,,,,,,,26829.0,,,,8954.0,,,,,,,87.0,
4,0,16,23,0,0,0,0,0,0,0,17,49,0,4,0,2007,CK Kapugedera,cfad138c,CK Kapugedera,,,,,,,209457.0,,,,75657.0,,,,,,,353.0,
5,0,42,52,5,0,0,0,0,0,0,0,0,0,2,0,2007,A Chopra,e249fdaa,A Chopra,,,,,,,27639.0,,,,7749.0,,,,,,,,
5,0,42,52,5,0,0,0,0,0,0,0,0,0,2,0,2007,A Chopra,57a7b064,Anjum Chopra,,,,,,,53910.0,,,,8475.0,,,,,,,,
3,0,31,26,3,0,0,0,0,0,0,0,0,0,1,0,2007,T Taibu,75de770f,T Taibu,,,,,,,55805.0,,,,10297.0,,,,,,,357.0,
3,0,23,23,5,0,0,0,0,0,0,0,0,0,0,0,2007,J Arunkumar,f663ef00,J Arunkumar,,,,,,,26291.0,,,,,,,,,,,,
7,0,188,177,26,2,0,0,0,0,0,0,0,0,6,0,2007,SR Tendulkar,d2c2b2d5,SR Tendulkar,,,,,,,35320.0,,,,1933.0,,,,,,,97.0,
4,0,45,40,5,1,0,0,0,0,0,66,83,5,2,0,2007,DR Smith,a09dd2ae,David Smith,,,,,,,20236.0,,,,1159.0,,,,,,,,
4,0,45,40,5,1,0,0,0,0,0,66,83,5,2,0,2007,DR Smith,35205dfc,DR Smith,,,,,,,53118.0,,,,44904.0,,,,,,,413.0,
1,0,9,8,0,1,0,0,0,0,0,24,29,2,0,0,2007,AD Mascarenhas,3edb58fc,AD Mascarenhas,,,,,,,16932.0,,,,,,,,,,,188.0,
7,0,104,79,14,3,0,0,0,0,0,6,3,1,5,0,2007,TM Dilshan,5bdcdb72,TM Dilshan,,,,,,,48472.0,,,,7392.0,,,,,,,240.0,
6,0,37,42,3,0,0,0,0,0,0,119,138,11,0,0,2007,A Mishra,0942d272,Aditya Mishra,,,,,,,31730.0,,,,,,,,,,,,
6,0,37,42,3,0,0,0,0,0,0,119,138,11,0,0,2007,A Mishra,6b19d823,A Mishra,JKViieiGOiIJAXbzeIJJU0CLyOcihQ1,,,,,,31107.0,,,,12353.0,,,,,,,30.0,
4,0,103,81,13,1,0,0,0,0,0,0,0,0,2,0,2007,NK Patel,a2870fb7,Niraj Patel,,,,,,,32240.0,,,,,,,,,,,,
4,0,103,81,13,1,0,0,0,0,0,0,0,0,2,0,2007,NK Patel,c6e10e5c,NK Patel,,,,,,,532247.0,233258.0,,,97731.0,,,,,17107.0,,,
5,0,152,99,13,9,0,0,0,0,0,0,0,0,1,0,2007,LA Pomersbach,b63ab531,LA Pomersbach,,,,,,,232284.0,,,,,,,,,,,238.0,
1,0,1,2,0,0,0,0,0,0,0,18,22,0,0,0,2007,Iqbal Abdulla,85aae393,Iqbal Abdulla,hcCJiAIJQiLKVey01UibJiIeXziOGJO,,,,,,277237.0,,,,,,,,,,,85.0,
3,0,2,7,0,0,0,0,0,0,0,42,54,5,0,0,2007,Shoaib Akhtar,10a91f35,Shoaib Akhtar,,,,,,,42655.0,,,,5634.0,,,,,,,356.0,
1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,2007,Younis Khan,33cb3411,Younis Khan,,,,,,,43652.0,,,,10314.0,,,,,,,315.0,
5,0,28,21,4,1,0,0,0,0,0,72,91,3,2,0,2007,RR Powar,5d096f3d,RR Powar,,,,,,,32391.0,,,,10533.0,,,,,,,83.0,
2,0,1,2,0,0,0,0,0,0,0,30,42,1,0,0,2007,PM Sarvesh Kumar,4b4d1957,PM Sarvesh Kumar,,,,,,,327127.0,,,,,,,,,,,,
1,0,0,2,0,0,0,0,0,0,0,12,29,0,0,0,2007,Abdur Razzak,888e32bf,Abdur Razzak,,,,,,,56283.0,,,,44524.0,,,,,,,330.0,2691.0
1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2007,H Das,0ed0cdbf,H Das,,,,,,,236810.0,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,18,31,1,0,0,2007,A Nel,2503e881,A Nel,,,,,,,46569.0,,,,6326.0,,,,,,,346.0,
2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2007,A Mukund,6165bca6,A Mukund,OJXUciezL0IJAQGiKii1CJbVyeJOIih,,,,,,302582.0,,,,167590.0,,,,,,,2.0,
1,0,0,0,0,0,0,0,0,0,0,24,24,1,0,0,2007,BAW Mendis,ea0cdc12,BAW Mendis,,,,,,,268739.0,,,,142472.0,,,,,,,358.0,
16,0,254,223,27,8,0,0,0,0,0,168,231,9,2,0,2009,ST Jayasuriya,f233bbb4,ST Jayasuriya,,,,,,,49209.0,,,,1987.0,,,,,,,342.0,
10,0,15,13,0,2,0,0,0,0,0,150,264,6,3,0,2009,MS Gony,ae78bc32,MS Gony,iUJbIiOe0JGOLheQy1VzcJiKIiAXCiJ,,,,,,317293.0,,,,,,,,,,,40.0,
28,0,982,769,125,13,0,0,0,0,0,36,58,0,9,0,2009,SR Tendulkar,d2c2b2d5,SR Tendulkar,,,,,,,35320.0,,,,1933.0,,,,,,,97.0,
6,0,12,18,0,0,0,0,0,0,0,135,161,8,3,0,2009,T Thushara,b2ae53f5,T Thushara,,,,,,,49677.0,,,,15022.0,,,,,,,,
3,0,62,53,5,2,0,0,0,0,0,66,105,2,4,0,2009,A Flintoff,ddc0828d,A Flintoff,,,,,,,12856.0,,,,4263.0,,,,,,,392.0,
28,0,918,675,97,38,0,0,0,0,0,0,0,0,11,0,2009,ML Hayden,d8699ab7,ML Hayden,,,,,,,5616.0,,,,2118.0,,,,,,,352.0,
15,0,231,215,26,3,0,0,0,0,0,0,0,0,7,0,2009,S Dhawan,0a476045,S Dhawan,ziJiXLyVeQUACeiOhKiJJiI0O1cJIbG,,,,,,28235.0,,,,15627.0,,,,,,,41.0,
8,0,88,93,5,4,0,0,0,0,0,93,133,5,5,0,2009,JDP Oram,3eac9d95,JDP Oram,,,,,,,38062.0,,,,9890.0,,,,,,,293.0,
7,0,20,18,0,1,0,0,0,0,0,90,146,4,1,0,2009,Joginder Sharma,9f961c14,Joginder Sharma,,,,,,,29976.0,,,,,,,,,,,,
27,0,619,471,48,17,0,0,0,0,0,0,0,0,9,10,2009,MS Dhoni,4a8a2e3b,MS Dhoni,,,,,,,28081.0,,,,7561.0,,,,,,,1.0,
21,0,529,456,39,16,0,0,0,0,0,138,130,5,8,0,2009,JP Duminy,2e8994e7,JP Duminy,,,,,,,44932.0,,,,44579.0,,,,,,,182.0,
21,0,279,256,18,12,0,0,0,0,0,356,487,15,11,0,2009,DJ Bravo,87e562a9,DJ Bravo,,,,,,,51439.0,,,,44613.0,,,,,,,25.0,
14,0,251,203,18,9,0,0,0,0,0,72,84,4,5,0,2009,AM Nayar,a45a5e8d,AM Nayar,bJ0AViJGXLUIQOiIKcehOC1iizJJyie,,,,,,32091.0,,,,,,,,,,,66.0,
28,0,189,116,18,10,0,0,0,0,0,585,633,29,9,0,2009,Harbhajan Singh,8b5b6769,Harbhajan Singh,JiLeiIUzbcJQiJCJeiiVO0IOyh1KGXA,,,,,,29264.0,,,,7121.0,,,,,,,103.0,
20,0,32,24,3,1,0,0,0,0,0,416,518,21,6,0,2009,Z Khan,91a4a398,Z Khan,,,,,,,30102.0,,,,7645.0,,,,,,,165.0,
14,0,38,55,3,0,0,0,0,0,0,312,306,15,3,0,2009,R Ashwin,495d42a5,R Ashwin,LJiViehiIzeiOAJXKJ1iGcUIJybO0QC,,,,,,26421.0,,,,12674.0,,,,,,,8.0,
13,0,214,205,25,4,0,0,0,0,0,0,0,0,3,2,2009,PA Patel,b5da6c24,PA Patel,UVyIQiICJXziLJOiKiAcO0ihJ1beJGe,eJe0yzVIiJQcJ1iiObJLUOGKiXChiAI,,,,,32242.0,,,,9805.0,,,,,,,44.0,
26,0,1,2,0,0,0,0,0,0,0,591,656,33,4,0,2009,SL Malinga,a12e1d51,SL Malinga,,,,,,,49758.0,,,,44474.0,,,,,,,211.0,
30,0,962,675,82,44,0,0,0,0,0,309,342,13,17,0,2009,SK Raina,1dc12ab9,SK Raina,iGJ1UQiJJJ0IOiiAzKcXIehViCeObyL,,,,,,33335.0,,,,15460.0,,,,,,,14.0,
4,0,12,9,0,1,0,0,0,0,0,41,72,1,2,0,2009,RR Raje,5f4e9e8f,RR Raje,zcLybeGJCiJIeJVhKO1JiIXQOiU0Aii,,,,,,290713.0,,,,,,,,,,,,
8,0,53,51,4,2,0,0,0,0,0,0,0,0,6,2,2009,PR Shah,0aadc906,PR Shah,1yzJeQ0iOJVChJIeiJbLKGXUiIiiAcO,,,,,,34282.0,,,,,,,,,,,,
28,0,533,467,61,9,0,0,0,0,0,0,0,0,6,0,2009,S Badrinath,3576e47e,S Badrinath,,,,,,,26806.0,,,,8757.0,,,,,,,12.0,
5,0,56,49,9,0,0,0,0,0,0,102,115,3,2,0,2009,JD Ryder,91ffa6c6,JD Ryder,,,,583.0,,,38373.0,,,,44321.0,,,ef14f1c6-6fb0-4f82-ba85-f5643c459500,,,,220.0,
7,0,51,49,4,0,0,0,0,0,0,164,197,10,1,0,2009,AD Mascarenhas,3edb58fc,AD Mascarenhas,,,,,,,16932.0,,,,,,,,,,,188.0,
4,0,16,19,1,0,0,0,0,0,0,0,0,0,6,1,2009,M Rawat,de8d3876,M Rawat,b0eOicOiiUXziJCL1JiVKAyeJIQJGhI,,,,,,33440.0,,,,,,,,,,,268.0,
18,0,368,283,22,21,0,0,0,0,0,6,13,0,7,0,2009,LRPL Taylor,b61a3e1a,LRPL Taylor,,,,,,,38699.0,,,,44305.0,,,b3f7a63b-7947-4d06-9561-86b64c7daa3a,,,,226.0,
13,0,329,242,31,10,0,0,0,0,0,138,162,7,6,0,2009,KP Pietersen,39f01cdb,KP Pietersen,,,,,,,19296.0,,,,8063.0,,,,,,,172.0,
30,0,549,388,39,30,0,0,0,0,0,0,0,0,14,4,2009,RV Uthappa,1c17e270,RV Uthappa,GJiCeJbiiOiXALIeyiUQcJz1IhVO0JK,20188d75f840b8d811e8a30e02726df,,,,,35582.0,,,,8681.0,,,,,,,127.0,
8,0,3,5,0,0,0,0,0,0,0,148,192,10,4,0,2009,Kamran Khan,6ef60d3a,Kamran Khan,,,,,,,391121.0,,,,,,,,,,,,
8,0,3,5,0,0,0,0,0,0,0,148,192,10,4,0,2009,Kamran Khan,922e3dcc,Kamran Khan (2),,,,,,,319750.0,,,,95037.0,,,,,,,,
15,0,37,31,5,0,0,0,0,0,0,287,359,19,5,0,2009,MM Patel,55721867,Min Patel,,,,,,,18458.0,,,,2359.0,,,,,,,,
15,0,37,31,5,0,0,0,0,0,0,287,359,19,5,0,2009,MM Patel,f0f628c7,MM Patel,VCXJUJJzcQeIiiAOiLGbO01eyiIJiKh,,,,,,32965.0,,,,60943.0,,,,,,,104.0,
28,0,527,433,62,6,0,0,0,0,0,0,0,0,6,0,2009,R Dravid,0184dc35,R Dravid,,,,,,,28114.0,,,,2280.0,,,,,,,131.0,
2,0,11,16,0,1,0,0,0,0,0,36,40,1,0,0,2009,T Henderson,0a4ebc61,T Henderson,,,,,,,45434.0,,,,,,,,,,,,
3,0,18,38,1,0,0,0,0,0,0,0,0,0,4,0,2009,NK Patel,a2870fb7,Niraj Patel,,,,,,,32240.0,,,,,,,,,,,,
3,0,18,38,1,0,0,0,0,0,0,0,0,0,4,0,2009,NK Patel,c6e10e5c,NK Patel,,,,,,,532247.0,233258.0,,,97731.0,,,,,17107.0,,,
29,0,553,431,48,20,0,0,0,0,0,68,96,0,12,0,2009,V Kohli,ba607b88,V Kohli,,,,,,,253802.0,,,,101095.0,,,,,,,164.0,
27,0,118,135,6,4,0,0,0,0,0,600,746,25,8,0,2009,SK Warne,bb18be76,SK Warne,,,,,,,8166.0,,,,1999.0,,,,,,,,
7,0,17,15,1,1,0,0,0,0,0,72,86,4,0,0,2009,B Akhil,af7dadf7,B Akhil,,,,,,,26206.0,,,,,,,,,,,,
27,0,594,388,47,38,0,0,0,0,0,414,489,12,11,0,2009,YK Pathan,3c6ffae8,YK Pathan,JyIb1U0CVOOQJiXAiziJGKehiicIJLe,,,,,,32498.0,,,,,,,,,,,96.0,
25,0,69,54,1,6,0,0,0,0,0,568,774,23,2,0,2009,P Kumar,e938e1bc,P Kumar,J1iCzJIQL0eybOKiIJiOVUiXhcAGiJe,,,,,,30732.0,,,,73455.0,,,,,,,77.0,
25,0,74,76,5,1,0,0,0,0,0,471,667,25,6,0,2009,R Vinay Kumar,41eb4a4f,R Vinay Kumar,UGeQyAIcJhO1ViJIzibOiCXJKi0JieL,,,,,,35731.0,,,,10424.0,,,,,,,166.0,
14,0,256,255,34,1,0,0,0,0,0,0,0,0,4,0,2009,GC Smith,72861603,GC Smith,,,,,,,47270.0,,,,10283.0,,,,,,,219.0,
9,0,103,97,12,4,0,0,0,0,0,0,0,0,1,0,2009,SA Asnodkar,ae091d39,SA Asnodkar,iieIiXCJO1VLOQiKUAJehiJyzcIGb0J,,,,,,26782.0,,,,,,,,,,,,
18,0,13,20,2,0,0,0,0,0,0,408,468,17,3,0,2009,DW Steyn,8fd1a8f5,DW Steyn,,,3242.0,,,,47492.0,,,11992.0,61252.0,,,,,,,180.0,
32,0,22,30,2,0,0,0,0,0,0,735,754,38,6,0,2009,A Kumble,0c2730df,A Kumble,,,,,,,30176.0,,,,1972.0,,,,,,,,
13,0,295,266,21,6,0,0,0,0,0,140,151,6,4,0,2009,RA Jadeja,fe93fd9d,RA Jadeja,,,,,,,234675.0,,,,94280.0,,,,,,,9.0,
15,0,386,333,33,10,0,0,0,0,0,86,132,5,5,0,2009,RS Bopara,7ca5e05d,RS Bopara,,,,,,,10582.0,,,11220.0,44074.0,,,a3c49355-205b-7d41-9d37-5a21a3b26b06,,,,374.0,
22,0,4,13,0,0,0,0,0,0,0,503,596,22,5,0,2009,DP Nannes,c404f58a,DP Nannes,,,,,,,6981.0,,,,,,,,,,,237.0,
13,0,142,153,10,5,0,0,0,0,0,54,68,0,7,0,2009,K Goel,a1f1829d,K Goel,,,,,,,28997.0,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,102,134,4,1,0,2009,AM Salvi,260fd380,AM Salvi,,,,,,,34264.0,,,,,,,,,,,,
21,0,16,24,0,0,0,0,0,0,0,466,618,24,4,0,2009,PJ Sangwan,9fc0ef64,PJ Sangwan,0OIJieUzOiCXJJQAKciVh1yGiibJeIL,,,,,,279545.0,,,,,,,,,,,91.0,
2,0,0,0,0,0,0,0,0,0,0,30,48,2,0,0,2009,VY Mahesh,93a17209,VY Mahesh,,,,,,,31732.0,,,,,,,,,,,15.0,
10,0,67,59,7,0,0,0,0,0,0,209,278,9,4,0,2009,DL Vettori,d7c6af50,DL Vettori,,,,,,,38710.0,,,,4372.0,,,1b6c5946-3779-4bd9-9fc2-361ee3542f60,,,,243.0,
25,0,689,581,76,10,0,0,0,0,0,0,0,0,12,7,2009,KC Sangakkara,6b71e6cf,KC Sangakkara,,,,,,,50710.0,,,,9506.0,,,,,,,27.0,
28,0,599,495,46,30,0,0,0,0,0,258,294,11,7,0,2009,Yuvraj Singh,1c914163,Yuvraj Singh,0XiUJyiJVeOiGcOI1JLQbziICKiJAeh,,,,,,36084.0,,,,7681.0,,,,,,,113.0,
28,0,599,495,46,30,0,0,0,0,0,258,294,11,7,0,2009,Yuvraj Singh,30829ea2,Yuvraj Singh (2),IeiQJheiOcCIAbJy1VJUiOGKzLJi0Xi,,,,,,1246442.0,,,,,,,,,,,,
23,0,664,465,72,19,0,0,0,0,0,0,0,0,14,0,2009,DPMD Jayawardene,d18f9182,DPMD Jayawardene,,,,,,,49289.0,,,,6298.0,,,,,,,175.0,
28,0,566,454,46,15,0,0,0,0,0,0,0,0,18,11,2009,KD Karthik,c03f1114,KD Karthik,JViyiOLAiI1OXCzhJieQ0cJKUbJGIie,,,,,,30045.0,,,,8749.0,,,,,,,102.0,
20,0,462,394,48,13,0,0,0,0,0,145,168,3,8,0,2009,TM Dilshan,5bdcdb72,TM Dilshan,,,,,,,48472.0,,,,7392.0,,,,,,,240.0,
28,0,472,344,38,16,0,0,0,0,0,580,816,32,8,0,2009,IK Pathan,5fa06777,IK Pathan,0IizJOJiOLiJ1UXCIJAhiKyGVQceibe,,,,,,32685.0,,,,11245.0,,,,,,,49.0,
14,0,246,199,24,5,0,0,0,0,0,12,22,1,4,0,2009,MK Tiwary,26e5cabf,MK Tiwary,JGycC0iUiiXOVIJKQeLJhzbiJIOA1ie,,,,,,35565.0,,,,,,,,,,,89.0,
25,0,563,495,64,4,0,0,0,0,0,0,0,0,5,0,2009,G Gambhir,bb345e0b,G Gambhir,KiXJQLiyIe1Viz0cGIACUiJiOJeOJhb,,,,,,28763.0,,,,7736.0,,,,,,,84.0,
25,0,554,356,71,21,0,0,0,0,0,40,48,3,5,0,2009,V Sehwag,8ba8195d,V Sehwag,b01UGCJLVcIJOeAeiyJJiXhQiziiOKI,,,,,,35263.0,,,,7744.0,,,,,,,45.0,
11,0,0,1,0,0,0,0,0,0,0,209,307,15,0,0,2009,YA Abdulla,4353bba5,YA Abdulla,,,,,,,224367.0,,,,,,,,,,,,
8,0,6,5,1,0,0,0,0,0,0,115,160,3,1,0,2009,VS Malik,5f26df4f,VS Malik,,,,,,,31738.0,,,,,,,,,,,82.0,
5,0,0,0,0,0,0,0,0,0,0,72,122,1,2,0,2009,VRV Singh,034b4b7d,VRV Singh,,,,,,,35281.0,,,,61457.0,,,,,,,250.0,
28,0,93,96,10,0,0,0,0,0,0,563,675,24,9,0,2009,PP Chawla,98ae73b1,PP Chawla,iJiI0ebJUILz1VOOiXAchCeKGiiJyQJ,,,,,,32966.0,,,,61458.0,,,,,,,76.0,
18,0,400,350,41,14,0,0,0,0,0,0,0,0,8,0,2009,BB McCullum,b8a55852,BB McCullum,,,,,,,37737.0,,,,10263.0,,,5d52b90b-dbd2-4f38-9033-3ce0009b9e6e,,,,202.0,
6,0,4,5,0,0,0,0,0,0,0,140,154,5,0,0,2009,FH Edwards,a7c226e1,FH Edwards,,,,,,,51782.0,,,,45114.0,,,,,,,592.0,
16,0,476,332,48,26,0,0,0,0,0,209,296,5,7,0,2009,CH Gayle,db584dad,CH Gayle,,,,,,,51880.0,,,,7537.0,,,,,,,236.0,
28,0,17,36,0,0,0,0,0,0,0,610,787,36,11,0,2009,RP Singh,0ab3c788,Ritu Singh,,,,,,,1331889.0,,,,,,,,,,,,
28,0,17,36,0,0,0,0,0,0,0,610,787,36,11,0,2009,RP Singh,c3d1402f,RP Singh,bJ0JcXGAQCiLeVIh1UKiiiiIeyJJOOz,,,,,,35280.0,,,,61033.0,,,,,,,112.0,
32,0,784,510,85,45,0,0,0,0,0,0,0,0,19,12,2009,AC Gilchrist,2b6e6dec,AC Gilchrist,,,,,,,5390.0,,,,4170.0,,,,,,,65.0,
26,0,682,626,71,21,0,0,0,0,0,96,140,2,10,0,2009,SC Ganguly,725529bc,SC Ganguly,,,,,,,28779.0,,,,2023.0,,,,,,,130.0,
15,0,0,1,0,0,0,0,0,0,0,281,366,11,3,0,2009,Harmeet Singh,2a72fd4f,Harmeet Singh,IJCzV1XJiOOAJiiGLU0icJQyieIehbK,,,,,,391128.0,,,,,,,,,,,70.0,
15,0,0,1,0,0,0,0,0,0,0,281,366,11,3,0,2009,Harmeet Singh,0bf15e52,Harmeet Singh (2),hiL0i1JJzecGUAyOIbCXQJJIVKieOii,,,,,,422847.0,,,,,,,,,,,1091.0,
16,0,464,400,45,10,0,0,0,0,0,150,202,9,5,0,2009,BJ Hodge,b57f8a9a,BJ Hodge,,,,,,,5674.0,,,,6237.0,,,,,,,229.0,
11,0,83,93,8,2,0,0,0,0,0,0,0,0,3,0,2009,VVS Laxman,de8cce37,VVS Laxman,,,,,,,30750.0,,,,3314.0,,,,,,,,
2,0,11,19,2,0,0,0,0,0,0,0,0,0,0,0,2009,A Chopra,e249fdaa,A Chopra,,,,,,,27639.0,,,,7749.0,,,,,,,,
2,0,11,19,2,0,0,0,0,0,0,0,0,0,0,0,2009,A Chopra,57a7b064,Anjum Chopra,,,,,,,53910.0,,,,8475.0,,,,,,,,
31,0,4,15,0,0,0,0,0,0,0,674,777,39,6,0,2009,PP Ojha,6c6591ab,PP Ojha,JcUJhVXOiizCIi10GIeiAKyJObJQLei,,,,,,32130.0,,,,75691.0,,,,,,,106.0,
2,0,14,8,0,1,0,0,0,0,0,48,64,5,0,0,2009,SB Styris,57efa3be,SB Styris,,,,,,,38407.0,,,,9489.0,,,,,,,22.0,
14,0,119,111,8,5,0,0,0,0,0,156,206,6,4,0,2009,LR Shukla,b1451597,LR Shukla,,,,,,,34019.0,,,,,,,,,,,88.0,
5,0,49,45,4,1,0,0,0,0,0,97,142,3,4,0,2009,MC Henriques,32198ae0,MC Henriques,,,4285.0,,,,5961.0,,,,60855.0,,,,,,,388.0,
24,0,638,566,58,21,0,0,0,0,0,0,0,0,17,0,2009,HH Gibbs,e1d1b294,HH Gibbs,,,,,,,45224.0,,,,2345.0,,,,,,,212.0,
18,0,106,86,7,3,0,0,0,0,0,318,487,10,1,0,2009,AB Agarkar,fa463154,AB Agarkar,,,,,,,26184.0,,,,7111.0,,,,,,,47.0,
32,0,766,617,58,32,0,0,0,0,0,252,314,13,14,0,2009,RG Sharma,740742ef,RG Sharma,,,,,,,34102.0,,,,74266.0,,,,,,,107.0,
20,0,43,42,2,0,0,0,0,0,0,438,454,13,6,0,2009,M Kartik,abfeb126,M Kartik,,,,,,,30049.0,,,,7118.0,,,,,,,125.0,
18,0,22,30,1,1,0,0,0,0,0,408,533,18,2,0,2009,I Sharma,5bb1a1c4,I Sharma,UiOeJizJOeGXJiVybJ0iiIK1CIAhcQL,,,,,,236779.0,,,,100673.0,,,,,,,38.0,
15,0,2,4,0,0,0,0,0,0,0,283,345,13,1,0,2009,AB Dinda,66b30f71,AB Dinda,UG1IAQOiiJIiibeCJezyXOihcJJKV0L,,,,,,227712.0,,,,,,,,,,,48.0,
31,0,933,826,104,17,0,0,0,0,0,618,829,19,12,0,2009,JH Kallis,86dc8f2e,JH Kallis,,,,,,,45789.0,,,,2231.0,,,,,,,198.0,
3,0,19,17,1,2,0,0,0,0,0,0,0,0,1,0,2009,R Bishnoi,4d5a1617,R Bishnoi,zceJJXIViJCi0LGiOh1JyQUKebOiiAI,,,,,,236766.0,,,,,,,,,,,,
26,0,296,202,18,17,0,0,0,0,0,526,733,24,4,0,2009,JA Morkel,c3d35165,JA Morkel,,,,,,,46248.0,,,,9427.0,,,,,,,26.0,
20,0,22,30,1,1,0,0,0,0,0,364,523,20,4,0,2009,L Balaji,b2b50355,L Balaji,,,,,,,26829.0,,,,8954.0,,,,,,,87.0,
25,0,9,10,1,0,0,0,0,0,0,592,600,30,7,0,2009,M Muralitharan,4ba44e19,M Muralitharan,,,,,,,49636.0,,,,2040.0,,,,,,,241.0,
5,0,47,66,5,0,0,0,0,0,0,0,0,0,3,0,2009,Yashpal Singh,297b26da,Yashpal Singh,Q0iObiJzVCXK1LJJJieyiIiGhOAeIUc,,,,,,36130.0,,,,,,,,,,,,
2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2009,T Kohli,40caa465,T Kohli,VJeIiizKybLOUi1QIG0JJiOiechCXAJ,,,,,,331855.0,,,,,,,,,,,,
20,0,158,157,9,4,0,0,0,0,0,96,132,4,7,0,2009,Y Venugopal Rao,fe763256,Y Venugopal Rao,,,,,,,35805.0,,,,,,,,,,,62.0,
7,0,65,70,7,0,0,0,0,0,0,0,0,0,4,0,2009,DB Ravi Teja,b720a5d6,DB Ravi Teja,hJJVXOcbeiQiiL1IyOGCeiIAzUJ0JiK,,,,,,237701.0,,,,,,,,,,,36.0,
1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2009,KV Sharma,119678fd,KV Sharma,GiQi1LUCieIAJJJeiJbcOyOXzVi0hKI,IIiJhG0yUVJJcQLi1iCbeiezJAOKiXO,,,,,30288.0,,,,15475.0,,,,,,,1118.0,
21,0,576,474,46,12,0,0,0,0,0,0,0,0,19,0,2009,AB de Villiers,c4487b84,AB de Villiers,,,3241.0,,,,44936.0,,,,45848.0,,,,,,,233.0,
17,0,24,21,2,1,0,0,0,0,0,390,442,25,5,0,2009,A Nehra,96fd40ae,A Nehra,iOQIhJAe1ei0JLJizCiKiIGOXyUbcJV,,,,,,31820.0,,,,7767.0,,,,,,,115.0,
19,0,445,323,43,19,0,0,0,0,0,0,0,0,13,0,2009,DA Warner,dcce6f09,DA Warner,,,,,,,219889.0,,,,90182.0,,,,,,,170.0,
2,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,2009,PC Valthaty,25eeb281,PC Valthaty,,,,,,,35630.0,,,,,,,,,,,75.0,
2,0,0,0,0,0,0,0,0,0,0,30,47,2,0,0,2009,Anureet Singh,69be866a,Anureet Singh,eiJhizU0LyiQGOIOCiJAKXiVbJcJI1e,,,,,,376324.0,,,,,,,,,,,412.0,
7,0,103,102,12,3,0,0,0,0,0,0,0,0,2,0,2009,RJ Quiney,23ac69e6,RJ Quiney,,,,,,,211854.0,,,,84478.0,,,,,,,378.0,
6,0,1,2,0,0,0,0,0,0,0,148,201,5,2,0,2009,BAW Mendis,ea0cdc12,BAW Mendis,,,,,,,268739.0,,,,142472.0,,,,,,,358.0,
16,0,134,109,8,6,0,0,0,0,0,24,36,0,6,0,2009,AS Raut,c69a7b5c,AS Raut,ViOiJeIhQCizUAiGJJyKLI0c1eOiJbX,,,,,,230593.0,,,,,,,,,,,,
1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2009,SB Bangar,0604ef16,SB Bangar,,,,,,,27225.0,,,,8002.0,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,12,24,0,0,0,2009,RR Bose,21ac077a,RR Bose,,,,,,,27572.0,,,,,,,,,,,,
5,0,2,4,0,0,0,0,0,0,0,90,146,4,1,0,2009,Pankaj Singh,e32d22f6,Pankaj Singh,OebhJCIiVi0iUiQiKXJJyA1GIOcJeLz,,,,,,32973.0,,,,71629.0,,,,,,,144.0,
11,0,237,157,13,16,0,0,0,0,0,107,160,2,6,0,2009,DR Smith,a09dd2ae,David Smith,,,,,,,20236.0,,,,1159.0,,,,,,,,
11,0,237,157,13,16,0,0,0,0,0,107,160,2,6,0,2009,DR Smith,35205dfc,DR Smith,,,,,,,53118.0,,,,44904.0,,,,,,,413.0,
